Node,Layer,Degree_Centrality,Longitude,Latitude
transit_stop_40440,transit,0.00027081922816519973,-116.95839334297813,32.74779066452992
transit_stop_41197,transit,0.0,-116.90176403663682,32.8252769816025
transit_stop_41158,transit,0.000315955766192733,-116.90259355614975,32.82344487195005
transit_stop_60581,transit,9.027307605506658e-05,-117.03869556300985,32.54553487209288
transit_stop_60602,transit,9.027307605506658e-05,-117.03850830410364,32.54527772238546
transit_stop_88970,transit,4.513653802753329e-05,-117.0362245731727,32.54378836223077
transit_stop_60579,transit,0.0,-117.04204109300807,32.54553538198349
transit_stop_60601,transit,0.0,-117.04207491267024,32.54532628249679
transit_stop_13392,transit,0.0,-117.16353070573022,32.76593202225883
transit_stop_13393,transit,0.0,-117.1638019657536,32.76605369235441
transit_stop_10479,transit,0.0,-117.16019704697085,32.76631946191942
transit_stop_11242,transit,0.0,-117.16103860564506,32.76653863236451
transit_stop_10100,transit,0.0,-117.1584512273592,32.76674185180638
transit_stop_11248,transit,0.0,-117.1590602872544,32.766811581417834
transit_stop_10505,transit,0.0,-117.1444935086714,32.770721970773984
transit_stop_10879,transit,4.513653802753329e-05,-117.14382703873234,32.77108685073447
transit_stop_10500,transit,0.00018054615211013315,-117.14716016774271,32.77062290056536
transit_stop_10485,transit,0.00018054615211013315,-117.1532838371977,32.76818702143319
transit_stop_10860,transit,4.513653802753329e-05,-117.15309173802558,32.76848802101652
transit_stop_13001,transit,4.513653802753329e-05,-117.15663412678799,32.76750831194477
transit_stop_13036,transit,0.0,-117.15532108766371,32.76762789151288
transit_stop_13102,transit,0.0,-117.14986128797132,32.77007552111948
transit_stop_11276,transit,0.0,-117.14060266897101,32.77201442028876
transit_stop_99380,transit,0.0,-117.14710146896333,32.77092841094049
transit_stop_13037,transit,4.513653802753329e-05,-117.14949585755907,32.76997099106062
transit_stop_12157,transit,0.0,-117.09195063106627,33.00458469032059
transit_stop_12928,transit,0.0,-117.0725490346862,32.99136581093165
transit_stop_12174,transit,0.0,-117.08651670221134,32.99983094110738
transit_stop_12901,transit,0.0,-117.08648788208109,33.00022967110041
transit_stop_13040,transit,0.0,-117.13444137055993,32.772707379468464
transit_stop_99260,transit,0.0,-117.11888967253287,32.77856222863566
transit_stop_10182,transit,0.0,-117.12707773183755,32.775511189371095
transit_stop_13396,transit,4.513653802753329e-05,-117.10205763531657,32.780089567592306
transit_stop_99864,transit,4.513653802753329e-05,-117.13956716955383,32.77192020054721
transit_stop_99449,transit,0.0,-117.11078129410953,32.78016920837135
transit_stop_99263,transit,4.513653802753329e-05,-117.1319722507049,32.7707736107534
transit_stop_99262,transit,0.0,-117.12459811196594,32.773821959394084
transit_stop_13009,transit,0.0,-117.11803189379471,32.77768874889754
transit_stop_10210,transit,0.0,-117.11539491410232,32.77785293786724
transit_stop_13079,transit,0.0,-117.10499246450904,32.77808759805019
transit_stop_10615,transit,0.0,-117.10056062621452,32.776683497479965
transit_stop_10556,transit,0.0,-117.123598062096,32.77467833979058
transit_stop_13043,transit,0.0,-117.1074051247943,32.777938938096106
transit_stop_10194,transit,0.0,-117.12038057256441,32.77666624849419
transit_stop_99266,transit,0.0,-117.14379909768999,32.92351126258502
transit_stop_99267,transit,0.0,-117.14407762718872,32.923020022380456
transit_stop_60786,transit,0.00013540961408259986,-117.14379287832043,32.925784322639
transit_stop_60687,transit,0.0,-117.14404831766558,32.92013704263981
transit_stop_60700,transit,0.0,-117.14376461849996,32.920760263082144
transit_stop_12073,transit,9.027307605506658e-05,-117.14404161893596,32.912105954158186
transit_stop_60704,transit,0.0,-117.14364893863491,32.913224684134214
transit_stop_60689,transit,0.0,-117.14406194913052,32.9153875230532
transit_stop_60703,transit,0.0,-117.14371337925046,32.916038693037486
transit_stop_12071,transit,0.0,-117.14550983977928,32.907813145022644
transit_stop_12807,transit,0.0,-117.14493285864496,32.908427494401984
transit_stop_60686,transit,0.0,-117.14409096722628,32.92465253262603
transit_stop_60688,transit,0.0,-117.14403078796845,32.91809228345148
transit_stop_60702,transit,0.0,-117.14373554895349,32.918220853155646
transit_stop_12402,transit,4.513653802753329e-05,-117.17091008463616,32.90517221589944
transit_stop_99036,transit,4.513653802753329e-05,-117.1710853345834,32.90478323669864
transit_stop_99382,transit,0.00022568269013766644,-117.17092308439021,32.906703216039446
transit_stop_13158,transit,4.513653802753329e-05,-117.07172149139004,32.77105481717037
transit_stop_41172,transit,0.0,-116.9945858061889,32.74934207550963
transit_stop_40644,transit,0.0,-116.97574022947732,32.74527118504933
transit_stop_40832,transit,0.0,-116.97468960992367,32.744859595559625
transit_stop_40165,transit,0.0,-117.00091123538407,32.751186456489805
transit_stop_40279,transit,9.027307605506658e-05,-117.00079588533767,32.75139054548434
transit_stop_40176,transit,4.513653802753329e-05,-116.98134566891825,32.74783539554504
transit_stop_40412,transit,4.513653802753329e-05,-116.98208890865958,32.74803987480954
transit_stop_40052,transit,0.000315955766192733,-116.98418853816092,32.74787073586041
transit_stop_40408,transit,4.513653802753329e-05,-116.9848211675145,32.74807035578006
transit_stop_40049,transit,0.00027081922816519973,-116.98697932748982,32.74790082551234
transit_stop_40286,transit,9.027307605506658e-05,-116.98672398828879,32.74809199557321
transit_stop_40055,transit,4.513653802753329e-05,-116.9791111092258,32.74781289485121
transit_stop_40414,transit,0.0,-116.97962020899126,32.748021515365835
transit_stop_40167,transit,0.0,-116.99749898544235,32.75037438546206
transit_stop_40398,transit,0.0,-116.99831834525072,32.750726725549136
transit_stop_40274,transit,0.0,-117.00765126392349,32.75279708606349
transit_stop_40405,transit,0.0,-116.98877311701251,32.748107225529644
transit_stop_40046,transit,0.0,-116.98904145824177,32.747915975381574
transit_stop_40161,transit,0.0,-117.00472578442886,32.75225157548898
transit_stop_40277,transit,0.0,-117.0045474747392,32.752318635835906
transit_stop_40282,transit,0.0,-116.99193475694778,32.74814596562359
transit_stop_40033,transit,4.513653802753329e-05,-117.00943820375653,32.752568976336576
transit_stop_98057,transit,4.513653802753329e-05,-116.18444615758094,32.61781195071127
transit_stop_99232,transit,0.0,-117.23945186628643,32.72802978075774
transit_stop_99230,transit,0.0,-117.23367623715107,32.72273282117122
transit_stop_99231,transit,0.0,-117.23352349707764,32.722448191182664
transit_stop_60844,transit,0.00013540961408259986,-117.1433138782095,32.9251501323936
transit_stop_11808,transit,0.0,-117.02592961269463,32.718701211482795
transit_stop_12975,transit,0.0,-117.02572702279093,32.7189553513081
transit_stop_12246,transit,0.00013540961408259986,-117.02556080339257,32.716323341359434
transit_stop_12584,transit,0.0,-117.02501382315968,32.71512569096987
transit_stop_40534,transit,0.0,-116.99848312848054,32.84593041454135
transit_stop_40533,transit,0.00018054615211013315,-116.99861471852263,32.8514485736431
transit_stop_40535,transit,0.0,-116.99789970806579,32.84930908375496
transit_stop_88949,transit,0.0,-116.99657106967128,32.84084740485107
transit_stop_12202,transit,0.0,-117.07286535478912,32.99066559126507
transit_stop_13443,transit,4.513653802753329e-05,-117.07566442600695,32.9858920616109
transit_stop_13451,transit,0.0,-117.07530415621962,32.98607587103706
transit_stop_11741,transit,0.0,-117.09529786240681,32.970060094655686
transit_stop_12883,transit,0.0,-117.09503258349885,32.96993822447233
transit_stop_10215,transit,0.0,-117.11099392049374,32.96068115700818
transit_stop_11345,transit,9.027307605506658e-05,-117.11125397096166,32.9609349565128
transit_stop_12156,transit,0.0,-117.09301778365673,32.9730247841871
transit_stop_12534,transit,0.0,-117.09249242347457,32.97332520464847
transit_stop_13444,transit,0.00013540961408259986,-117.07643811504136,32.98285532160808
transit_stop_13450,transit,0.00013540961408259986,-117.0757318150902,32.98334652202324
transit_stop_10579,transit,9.027307605506658e-05,-117.11299945066571,32.960727646648934
transit_stop_11339,transit,0.00013540961408259986,-117.11384782017818,32.96079868737757
transit_stop_12160,transit,0.0,-117.09058729305221,32.97732622382842
transit_stop_12538,transit,0.00013540961408259986,-117.09027316341643,32.97721292354208
transit_stop_13442,transit,4.513653802753329e-05,-117.0755028257878,32.988130410836575
transit_stop_13452,transit,0.0,-117.07474235499832,32.988762131734305
transit_stop_13446,transit,0.00027081922816519973,-117.08246446369517,32.97905223264528
transit_stop_13448,transit,4.513653802753329e-05,-117.08148133474315,32.9788856934445
transit_stop_10229,transit,0.0,-117.10311707201402,32.96336605617302
transit_stop_12133,transit,0.0,-117.10338945210435,32.96354832549713
transit_stop_13445,transit,0.00013540961408259986,-117.07856928556237,32.98026573221421
transit_stop_13449,transit,0.00013540961408259986,-117.07771099547374,32.980543582266606
transit_stop_12142,transit,0.0,-117.09979496278629,32.96642325469709
transit_stop_12871,transit,0.0,-117.0992511123331,32.96649021572305
transit_stop_12146,transit,0.0,-117.09695416280441,32.96869650505994
transit_stop_12526,transit,0.0,-117.09678589217867,32.96849152507795
transit_stop_98059,transit,0.0,-116.18588947665579,32.620313751012695
transit_stop_91105,transit,0.0,-117.24872414481358,32.71096085313483
transit_stop_11861,transit,0.0,-117.24743985480434,32.71554756300412
transit_stop_12294,transit,0.0,-117.247296165571,32.715491003011905
transit_stop_12619,transit,0.0,-117.24852816551595,32.7108799833331
transit_stop_11856,transit,4.513653802753329e-05,-117.24910064586568,32.70947085365508
transit_stop_13260,transit,0.0,-117.24796089495828,32.71361112236113
transit_stop_11864,transit,0.0,-117.24655678533928,32.718822702079436
transit_stop_12617,transit,4.513653802753329e-05,-117.2490853560175,32.70869588310762
transit_stop_11853,transit,0.0,-117.24896113521201,32.70576695339634
transit_stop_12287,transit,0.0,-117.24890187537235,32.70644742433822
transit_stop_12289,transit,0.0,-117.24805136543065,32.71270063341281
transit_stop_11868,transit,0.0,-117.24557754464671,32.72251365136176
transit_stop_12302,transit,0.0,-117.24544817438533,32.72228657124478
transit_stop_12299,transit,0.0,-117.24637565570848,32.718906622204024
transit_stop_88875,transit,0.0,-117.14424354428834,32.701651769080875
transit_stop_60327,transit,0.0,-117.14437884399813,32.70111399917543
transit_stop_40063,transit,9.027307605506658e-05,-116.96614453889458,32.78030162058916
transit_stop_41232,transit,0.0,-116.96972680881883,32.78031377117771
transit_stop_40067,transit,0.0,-116.96268925946181,32.780302380014824
transit_stop_12328,transit,0.0,-117.23069703661612,32.7369774498617
transit_stop_10776,transit,0.0,-117.23094061660134,32.73694802927754
transit_stop_10026,transit,0.0,-117.2296921064896,32.738142569428184
transit_stop_10779,transit,0.0,-117.22965291586706,32.73842047895721
transit_stop_98056,transit,0.00018054615211013315,-116.37575787753745,33.25688193279668
transit_stop_75090,transit,9.027307605506658e-05,-117.15416102195337,32.7162842578623
transit_stop_75091,transit,0.0,-117.15421016102405,32.71622535772967
transit_stop_75086,transit,0.0,-117.16245900003065,32.7167052384376
transit_stop_75087,transit,0.0,-117.16241705956398,32.71676821759777
transit_stop_11588,transit,0.0,-117.19983936716558,32.80433514912859
transit_stop_11580,transit,0.0,-117.20113923691123,32.807469459075485
transit_stop_13028,transit,0.00013540961408259986,-117.20413626416475,32.83235348713038
transit_stop_11944,transit,9.027307605506658e-05,-117.20112777654236,32.811229529485715
transit_stop_12685,transit,9.027307605506658e-05,-117.20079662594841,32.8125128990835
transit_stop_11950,transit,0.0,-117.19616974753058,32.80053462975079
transit_stop_12698,transit,4.513653802753329e-05,-117.19373355864427,32.79458623063356
transit_stop_13173,transit,0.0,-117.19444104869893,32.79440767025
transit_stop_11951,transit,0.0,-117.19530740819148,32.79963147950492
transit_stop_12695,transit,0.0,-117.19530491820774,32.80000530010837
transit_stop_11945,transit,4.513653802753329e-05,-117.20108900602246,32.81336543906905
transit_stop_11933,transit,0.00013540961408259986,-117.20624878418549,32.82722763695981
transit_stop_13192,transit,0.00013540961408259986,-117.20593705410305,32.8287994564718
transit_stop_11948,transit,0.0,-117.19814431741997,32.80257263004736
transit_stop_12690,transit,4.513653802753329e-05,-117.19831643775788,32.80314299942833
transit_stop_11581,transit,0.0,-117.20111872665007,32.8152122181558
transit_stop_12684,transit,0.0,-117.20089162595652,32.81558226855247
transit_stop_10419,transit,9.027307605506658e-05,-117.2027853277794,32.79025648126645
transit_stop_12681,transit,0.0,-117.20375639476157,32.8198286376728
transit_stop_12356,transit,0.0,-117.20174850614083,32.817466648344656
transit_stop_11939,transit,0.0,-117.20192230512794,32.817283907851575
transit_stop_94094,transit,0.0,-117.19827087787057,32.79105534127116
transit_stop_99470,transit,0.0,-117.20424129471952,32.820118977591974
transit_stop_12676,transit,0.0,-117.20505786446711,32.82217680746742
transit_stop_11936,transit,0.0,-117.20510179490313,32.82172571805835
transit_stop_11958,transit,4.513653802753329e-05,-117.1932877485892,32.79701658982359
transit_stop_12367,transit,0.00013540961408259986,-117.19307905843426,32.79728204064224
transit_stop_11932,transit,0.0,-117.20609258414648,32.82423569738639
transit_stop_12672,transit,0.0,-117.20589477516623,32.82460552809304
transit_stop_12693,transit,0.0,-117.19680890792647,32.80156317924631
transit_stop_12674,transit,0.0,-117.2056422845898,32.83103354659668
transit_stop_10051,transit,0.0,-117.20285479480538,32.8330670061539
transit_stop_11946,transit,0.0,-117.20084751728514,32.80547077992173
transit_stop_12686,transit,0.0,-117.20050927598766,32.805492619390314
transit_stop_11942,transit,4.513653802753329e-05,-117.20114281675703,32.80900585944077
transit_stop_12358,transit,0.0,-117.20082787714665,32.809076999144274
transit_stop_77772,transit,0.0,-117.20617520699045,32.789974932052075
transit_stop_77773,transit,0.0,-117.20611723735166,32.79005976227367
transit_stop_11919,transit,0.0,-117.21469974220156,32.829608097244325
transit_stop_12992,transit,0.0,-117.21093873296006,32.827729937695366
transit_stop_10128,transit,9.027307605506658e-05,-117.14612884399402,32.83265610387293
transit_stop_60817,transit,0.0,-117.10886371025481,32.831428451446286
transit_stop_60832,transit,0.0,-117.108946131162,32.83119975225033
transit_stop_11321,transit,0.0,-117.12297462858521,32.83224751240636
transit_stop_12673,transit,4.513653802753329e-05,-117.20655511442216,32.82785742730736
transit_stop_99385,transit,4.513653802753329e-05,-117.2006883345959,32.83322937597453
transit_stop_99363,transit,4.513653802753329e-05,-117.13509172563181,32.83127898256834
transit_stop_99375,transit,9.027307605506658e-05,-117.13420632653079,32.83128808251038
transit_stop_99377,transit,0.00018054615211013315,-117.13361706639486,32.83128680309587
transit_stop_99546,transit,0.0,-117.13522828672232,32.831585843214
transit_stop_10486,transit,9.027307605506658e-05,-117.15232691310553,32.83260822417248
transit_stop_11255,transit,0.00018054615211013315,-117.15380789337054,32.83289698342297
transit_stop_13384,transit,4.513653802753329e-05,-117.15525326321846,32.832570314341666
transit_stop_10436,transit,9.027307605506658e-05,-117.18668173723319,32.83435060523078
transit_stop_11200,transit,4.513653802753329e-05,-117.18751812756794,32.834627355304086
transit_stop_10447,transit,9.027307605506658e-05,-117.17514245928015,32.83422045496609
transit_stop_10827,transit,0.00022568269013766644,-117.17485256947654,32.83451671514862
transit_stop_10426,transit,0.0,-117.19741241551503,32.83436495576881
transit_stop_11186,transit,0.0,-117.19804561502039,32.83451400649651
transit_stop_10432,transit,0.0,-117.19116829557312,32.83437971617316
transit_stop_10815,transit,0.0,-117.19130431718095,32.83461779560947
transit_stop_10428,transit,4.513653802753329e-05,-117.19418917562233,32.834348406463825
transit_stop_11189,transit,0.00018054615211013315,-117.1953479854734,32.83463363581412
transit_stop_13103,transit,0.0,-117.1462914848751,32.83296275371045
transit_stop_11269,transit,0.0,-117.14459880462692,32.83298327308996
transit_stop_11941,transit,0.00013540961408259986,-117.20181714433217,32.830439166547066
transit_stop_10077,transit,0.00013540961408259986,-117.1791799686792,32.83427259510748
transit_stop_11212,transit,0.0,-117.17917967826962,32.83455295471854
transit_stop_10073,transit,0.0,-117.18284299712843,32.83431644594925
transit_stop_11208,transit,0.0,-117.18298903752154,32.83457920570311
transit_stop_12346,transit,0.0,-117.2156235520271,32.83102461785049
transit_stop_10495,transit,0.0,-117.14830338426364,32.83264030358458
transit_stop_11260,transit,9.027307605506658e-05,-117.14929945444139,32.83294638353875
transit_stop_60795,transit,0.0,-117.09939626242029,32.82800333147763
transit_stop_60834,transit,0.0,-117.09888715316798,32.82753409165655
transit_stop_10407,transit,0.0,-117.21299057339954,32.828412077945636
transit_stop_10800,transit,0.0,-117.21294782355403,32.82867077789641
transit_stop_13294,transit,0.00013540961408259986,-117.12136207834284,32.83279760213819
transit_stop_60820,transit,0.0,-117.12153415755596,32.833079482168685
transit_stop_10159,transit,0.00022568269013766644,-117.1312500563363,32.83125973282269
transit_stop_11295,transit,4.513653802753329e-05,-117.13135103632261,32.83159158265482
transit_stop_10413,transit,0.0,-117.20850229305037,32.82760045717354
transit_stop_11171,transit,0.0,-117.20909422352736,32.827848727309814
transit_stop_60818,transit,0.0,-117.1119512201446,32.83255856175284
transit_stop_60831,transit,0.0,-117.11150430015901,32.83213291190829
transit_stop_11180,transit,4.513653802753329e-05,-117.20272114441646,32.82823887659754
transit_stop_10180,transit,0.000315955766192733,-117.12700500727786,32.83127071258214
transit_stop_10183,transit,0.0,-117.12625350827817,32.83132277243812
transit_stop_10936,transit,0.0,-117.12627902774106,32.83159744298793
transit_stop_13111,transit,0.00027081922816519973,-117.12859694684326,32.83159747275478
transit_stop_10477,transit,0.0,-117.15870056217045,32.83253950399689
transit_stop_11247,transit,0.00018054615211013315,-117.15954703184326,32.832857594243876
transit_stop_60796,transit,0.0,-117.10217943241756,32.82899560158325
transit_stop_60797,transit,0.00018054615211013315,-117.10477664154278,32.82993963184507
transit_stop_60833,transit,0.0,-117.10303607125604,32.8290446614313
transit_stop_10091,transit,0.0,-117.16294538143988,32.83281328408161
transit_stop_10466,transit,9.027307605506658e-05,-117.16287022072387,32.83247302418233
transit_stop_60819,transit,0.0,-117.11572816865163,32.833803881671166
transit_stop_60830,transit,0.0,-117.11527735012166,32.83344781124092
transit_stop_41253,transit,0.0,-116.9587012289031,32.7945596985443
transit_stop_41281,transit,0.0,-116.95885358904162,32.79448736886287
transit_stop_11781,transit,0.0,-117.06644569330444,32.75747103839668
transit_stop_12937,transit,0.0,-117.06619721416286,32.75803611772595
transit_stop_12205,transit,9.027307605506658e-05,-117.06800485136715,32.77615598578733
transit_stop_12562,transit,0.0,-117.06764817203445,32.775583906614926
transit_stop_12209,transit,0.0,-117.06692211244834,32.76500150766815
transit_stop_12934,transit,0.0,-117.06672540267239,32.76553876718463
transit_stop_12952,transit,4.513653802753329e-05,-117.05846609627461,32.74570779945727
transit_stop_12936,transit,4.513653802753329e-05,-117.0669052210074,32.79299780435681
transit_stop_11791,transit,0.0,-117.05491797636184,32.744656338750886
transit_stop_12962,transit,0.0,-117.05409515626665,32.744656209323125
transit_stop_99250,transit,0.00013540961408259986,-117.05318166699321,32.74398602907324
transit_stop_99650,transit,0.0,-117.05332557720102,32.74432535893383
transit_stop_12203,transit,0.0,-117.06858434246826,32.76849482722378
transit_stop_11785,transit,0.0,-117.06203581224838,32.78367680484131
transit_stop_12948,transit,0.0,-117.06178976256973,32.78381035458249
transit_stop_10262,transit,0.0,-117.06685151274688,32.76194839844662
transit_stop_12207,transit,0.00022568269013766644,-117.0670865622878,32.7606358082167
transit_stop_12564,transit,0.0,-117.06679699300471,32.76062947843594
transit_stop_99040,transit,4.513653802753329e-05,-117.06676016367244,32.762270577848845
transit_stop_12963,transit,9.027307605506658e-05,-117.05015162718097,32.74159528914606
transit_stop_11780,transit,0.0,-117.06694690054175,32.79257975424703
transit_stop_12929,transit,0.0003610923042202663,-117.06976096135786,32.772230466442174
transit_stop_12206,transit,0.0,-117.06735967191483,32.76658174763327
transit_stop_12563,transit,0.0,-117.0671322225246,32.76661073750165
transit_stop_12931,transit,0.0,-117.06849581261834,32.76877026684932
transit_stop_12218,transit,0.0,-117.06277580216222,32.78523857486589
transit_stop_12566,transit,0.0,-117.06242787256917,32.7852628554715
transit_stop_99097,transit,0.00027081922816519973,-117.06987140189781,32.77291136696081
transit_stop_11778,transit,4.513653802753329e-05,-117.06701898303295,32.76211769788155
transit_stop_12945,transit,0.0,-117.06454798190808,32.78793141504273
transit_stop_10685,transit,0.0,-117.0581808959787,32.74546230907438
transit_stop_12215,transit,0.0,-117.06440879429462,32.75247123865163
transit_stop_12943,transit,0.0,-117.06444840368265,32.7532378087722
transit_stop_12176,transit,0.0,-117.08240131986105,32.76135249843193
transit_stop_12171,transit,0.0,-117.08348685932113,32.7640057186285
transit_stop_12170,transit,0.0,-117.08369468984752,32.766373527724966
transit_stop_12896,transit,0.0,-117.08372932963626,32.76693947848865
transit_stop_11755,transit,0.0,-117.08086619994013,32.75999958879968
transit_stop_12904,transit,0.0,-117.08068832042545,32.760107978545506
transit_stop_60771,transit,0.0,-117.0857164183796,32.769281508625774
transit_stop_88912,transit,0.0,-117.04044243418585,32.95713693290312
transit_stop_40701,transit,0.0,-117.04041366199745,32.97424063149044
transit_stop_13073,transit,0.00022568269013766644,-117.13811784570787,32.8301633535614
transit_stop_88897,transit,0.0,-117.13456618585526,32.83120414333134
transit_stop_99374,transit,0.0003610923042202663,-117.13473338626865,32.83060817325888
transit_stop_10831,transit,4.513653802753329e-05,-117.17142234301059,32.783315450488494
transit_stop_13174,transit,0.0,-117.17090193286586,32.78302249016141
transit_stop_12736,transit,4.513653802753329e-05,-117.17010527373209,32.78306966001808
transit_stop_75096,transit,4.513653802753329e-05,-117.1634511604403,32.70897621949849
transit_stop_75097,transit,9.027307605506658e-05,-117.16330808002132,32.70881511892662
transit_stop_99047,transit,4.513653802753329e-05,-117.15313922481701,32.811512927068534
transit_stop_99045,transit,0.0005416384563303995,-117.15514783359387,32.81978499561228
transit_stop_99069,transit,0.00027081922816519973,-117.15484990353465,32.82025167565258
transit_stop_12785,transit,0.0,-117.15494156375229,32.82283461516825
transit_stop_12059,transit,9.027307605506658e-05,-117.15338898265212,32.832048004576066
transit_stop_99354,transit,4.513653802753329e-05,-117.1552351533881,32.82289567569151
transit_stop_11660,transit,9.027307605506658e-05,-117.1542943633737,32.82701159451757
transit_stop_12788,transit,0.0,-117.15394295350598,32.8270279140494
transit_stop_99222,transit,4.513653802753329e-05,-117.15245702425989,32.81322749613378
transit_stop_90050,transit,4.513653802753329e-05,-117.15277991424239,32.81297501593359
transit_stop_99223,transit,4.513653802753329e-05,-117.15459452401754,32.81693883585353
transit_stop_99227,transit,9.027307605506658e-05,-117.15490239338209,32.81680740659091
transit_stop_12791,transit,0.00022568269013766644,-117.15303896315683,32.82934602398004
transit_stop_60081,transit,0.00018054615211013315,-117.09464813134144,32.57641385184699
transit_stop_60086,transit,4.513653802753329e-05,-117.07918339375462,32.57637054023332
transit_stop_60047,transit,0.0,-117.07558681435982,32.57637821090965
transit_stop_60194,transit,0.0,-117.07623152448309,32.57659102060283
transit_stop_60033,transit,0.0,-117.09997180104874,32.57642394175932
transit_stop_60144,transit,0.0,-117.09968812043303,32.57662929202341
transit_stop_60196,transit,0.0,-117.07404032507115,32.57658097050547
transit_stop_60083,transit,4.513653802753329e-05,-117.08803898286938,32.57640129096055
transit_stop_60189,transit,0.0,-117.0888523823345,32.576599141491094
transit_stop_60041,transit,4.513653802753329e-05,-117.08437099305718,32.576409711030394
transit_stop_60190,transit,9.027307605506658e-05,-117.08481750242429,32.57659907073079
transit_stop_60089,transit,4.513653802753329e-05,-117.0705555057795,32.57638986077796
transit_stop_60155,transit,0.0,-117.07089483603856,32.57657723987162
transit_stop_60152,transit,9.027307605506658e-05,-117.08031193352168,32.57659930082853
transit_stop_60082,transit,4.513653802753329e-05,-117.09219061143594,32.57638945139009
transit_stop_60188,transit,0.00013540961408259986,-117.09323503187856,32.5766434115809
transit_stop_60035,transit,0.0,-117.09809229063701,32.576420411210385
transit_stop_60183,transit,0.0,-117.0968755615807,32.57661403137384
transit_stop_99439,transit,0.00027081922816519973,-117.16970779905704,32.699204370361606
transit_stop_60246,transit,9.027307605506658e-05,-117.04801978175668,32.55396204206296
transit_stop_60436,transit,4.513653802753329e-05,-117.04788193054884,32.55414983200012
transit_stop_60247,transit,0.0,-117.04801777047543,32.556971621144115
transit_stop_60364,transit,0.0,-117.04788442069446,32.556939511392386
transit_stop_75080,transit,0.0,-117.16988604839386,32.72148910786915
transit_stop_75081,transit,4.513653802753329e-05,-117.16997311862357,32.721358178084984
transit_stop_75109,transit,0.00027081922816519973,-117.16601170853117,32.71671078760575
transit_stop_12155,transit,0.00013540961408259986,-117.09387414693472,32.79258001501467
transit_stop_99344,transit,0.0,-117.05713388034222,32.67802943785181
transit_stop_60810,transit,4.513653802753329e-05,-117.06396318007239,32.67536797804511
transit_stop_60811,transit,0.0,-117.06135076013571,32.67611354822284
transit_stop_40993,transit,0.00027081922816519973,-116.94216819614152,32.744136864395784
transit_stop_40214,transit,4.513653802753329e-05,-116.93898654687851,32.74114208330276
transit_stop_40456,transit,0.0,-116.93905131594792,32.74152375421939
transit_stop_41166,transit,0.0,-116.98262751047099,32.859361102216
transit_stop_41167,transit,0.0,-116.98211238998817,32.86242046132597
transit_stop_41165,transit,0.00018054615211013315,-116.98276695049579,32.85577076257584
transit_stop_41052,transit,4.513653802753329e-05,-116.98326487197242,32.84791815353496
transit_stop_41053,transit,0.0,-116.98322810095652,32.85132098284656
transit_stop_41168,transit,0.0,-116.98184029024983,32.86572849150641
transit_stop_50116,transit,0.0,-117.09733102432277,32.66282439143997
transit_stop_50117,transit,0.0,-117.09670482539107,32.66122632145189
transit_stop_50149,transit,0.0,-117.09656921516486,32.66131520201568
transit_stop_50118,transit,0.0,-117.0956920951337,32.6586222018481
transit_stop_50080,transit,0.0,-117.09543998557916,32.65842054147699
transit_stop_50139,transit,0.0,-117.10050750357044,32.67144928103391
transit_stop_50194,transit,0.0,-117.10060627387288,32.67124521009618
transit_stop_50110,transit,0.0,-117.10409533229904,32.6802031694071
transit_stop_50145,transit,0.0,-117.10396015201006,32.68033878020026
transit_stop_50147,transit,0.0,-117.10294963270553,32.67767148922925
transit_stop_50095,transit,0.0,-117.10290220273318,32.677135859622695
transit_stop_99289,transit,0.0,-117.10195027315143,32.67514429034917
transit_stop_99290,transit,0.0,-117.10223206282602,32.67538420970178
transit_stop_99218,transit,0.0,-117.11886844994642,32.80807310514072
transit_stop_22726,transit,4.513653802753329e-05,-116.88117612507857,33.03573718585527
transit_stop_12972,transit,9.027307605506658e-05,-117.02970203437171,32.69601616401491
transit_stop_99434,transit,4.513653802753329e-05,-117.07036644915063,33.07198210159492
transit_stop_99497,transit,0.0,-117.07051264998995,33.07225597151779
transit_stop_99504,transit,0.0,-117.07044875039001,33.07240481146078
transit_stop_10668,transit,0.0,-117.06591840596143,32.5740982100118
transit_stop_11421,transit,0.0,-117.06685495600057,32.57393259060196
transit_stop_10684,transit,0.0,-117.05755432721548,32.57312541983634
transit_stop_60208,transit,0.0,-117.04395906045725,32.573711298776054
transit_stop_10272,transit,0.0,-117.06302632745916,32.57375728989474
transit_stop_11414,transit,0.0,-117.06278796714703,32.57395675015619
transit_stop_60099,transit,0.0,-117.05348868813249,32.573294929889286
transit_stop_60159,transit,0.0,-117.0536207485907,32.57353869033792
transit_stop_60100,transit,0.0,-117.04944972956937,32.573543849044434
transit_stop_60203,transit,0.0,-117.05015587878387,32.573739899437015
transit_stop_60158,transit,0.0,-117.05642700830742,32.57337467006356
transit_stop_60101,transit,0.0,-117.04507392993949,32.5735172092956
transit_stop_99408,transit,0.0,-117.0360012711297,32.573495748376345
transit_stop_99410,transit,0.0,-117.03566090157953,32.57354739916312
transit_stop_91028,transit,4.513653802753329e-05,-117.03505215106749,32.57663505857687
transit_stop_99409,transit,0.0,-117.03478692119715,32.57674119857021
transit_stop_60474,transit,0.0,-117.03490191183695,32.5787221076681
transit_stop_60478,transit,0.00013540961408259986,-117.03456255135694,32.57888917839162
transit_stop_60473,transit,0.0,-117.03342745166516,32.58083682830188
transit_stop_60479,transit,4.513653802753329e-05,-117.03299374148648,32.58098249747656
